TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
207.061333333,-236.362,56.9278,-35.2616,22.2848,2.54407,5.19153,-6.76006,1.7466,-6.63628,-1.44058,-5.28308,2.80298,-4.12454,2.1401,-1.17539,3.65176,-3.45309,-0.451628,-3.30029,2.93378,-1.20254
207.082666667,-255.421,58.5729,-36.2032,28.5585,-0.641475,8.70748,-6.59496,1.96314,-8.83472,-1.63885,-6.19451,2.77392,-8.16321,0.688455,-2.86094,1.03311,0.127613,-1.51343,-1.59267,-1.22443,0.399608
207.104000000,-251.518,52.1714,-41.4977,25.244,-7.41919,9.1954,-6.8506,-0.0319091,-11.0294,2.24378,-11.1693,2.13917,-5.38755,1.82731,-2.65342,-3.73393,-2.07406,-0.465441,-1.22354,-1.34772,2.52181
207.125333333,-277.896,59.4805,-40.5225,22.8383,-5.43458,3.82864,-4.61442,-2.39424,-9.68443,0.329643,-10.6305,-0.3122,-9.38546,-0.259991,-1.30501,-0.353688,-1.3763,-0.840004,-0.567747,-1.41538,0.261182
207.146666667,-271.951,58.0723,-35.2908,23.2356,-6.42701,2.38149,-5.89437,-3.62377,-10.3636,4.30182,-6.34865,4.10367,-6.95427,0.879676,-2.86269,-1.22964,-4.21168,-4.15795,-3.4348,0.347093,-1.45728
207.168000000,-217.521,46.2637,-28.5857,21.2741,-11.5779,15.8404,-18.6431,1.79068,-11.4982,4.74431,-7.37861,1.8282,-5.62727,0.65641,3.78683,-0.149669,-4.53474,-2.79019,-3.01883,2.73666,2.28554
207.189333333,-207.443,46.7216,-22.2844,22.0231,1.70868,12.159,-4.66831,7.37198,-4.19942,3.55206,-3.37799,4.61896,0.6445,5.70156,-0.434736,3.90994,-4.72555,1.26202,-5.05686,0.888341,-1.38273
207.210666667,-216.513,38.9806,-20.4154,17.4879,7.69492,16.3372,-3.00048,4.7171,-0.910591,0.679561,2.27204,3.09894,4.36727,4.40752,3.29086,3.55814,1.88906,2.81128,-2.61959,1.61975,-1.32471
207.232000000,-234.011,50.1291,-17.8355,16.869,10.9879,9.74818,2.60693,5.54247,-1.2883,0.353406,-0.570726,3.52294,-0.677313,4.32362,0.805679,2.44877,0.528925,3.06718,-2.46605,1.04763,0.405397
207.253333333,-253.174,51.6791,-15.9925,19.4624,12.9968,5.32933,5.3139,4.41523,0.637954,2.33519,-4.05428,4.85415,-0.328641,3.10688,3.39098,4.71939,0.783542,1.30763,-3.51538,3.65949,1.36279
207.274666667,-262.146,57.3506,-22.4824,17.6886,5.12899,2.71366,8.84388,-1.73133,-2.94586,1.51147,-6.2633,1.14221,-5.77156,2.05449,2.64142,1.12349,2.00505,1.66612,-3.58652,3.09891,-1.5914
207.296000000,-269.851,59.8204,-20.4446,18.0578,8.70045,2.77163,8.29204,-1.72927,-3.78823,2.96465,-5.24279,3.33285,-3.62409,3.31946,4.15858,-0.0222689,-1.11861,1.57674,-2.43808,2.11711,-3.99282
207.317333333,-268.302,56.8273,-25.8197,18.8005,3.78785,4.15012,2.7585,-5.38906,-4.74921,4.58864,-4.40188,7.02244,-3.93323,2.87818,0.21726,1.71912,0.305846,2.13669,-1.62738,5.60734,-0.621341
207.338666667,-237.078,46.4115,-29.0261,26.3225,-4.84369,7.7828,-4.36143,-1.21578,-5.82922,3.15699,-6.43821,2.84507,-0.659408,5.23633,-1.20851,3.02233,-0.147255,3.6474,-4.99224,2.02409,-3.39791
