65.387392290,12886.8,3593.44,2273.76,484.878,1701.63,1855.8,1502.57,341.829,995.053,741.98,1441.99,2375.87,1001.03,1198.4,674.814,2630.8,2180.86,1312.34,801.836,602.699,1095.05,454.445,713.838,618.456,781.465,1639.65,2247.12,3251.91,7527.84,16692.1
66.873469388,6759.95,1830.2,2443.93,357.559,1622.26,1435.37,1655.75,327.832,761.365,765.354,1492.79,2493.34,1280.43,1479.61,646.489,2837.57,2256.65,1043.99,700.038,629.282,1148.15,481.313,653.034,787.041,744.659,1472.31,3011,4549.59,8105.28,12115.6
68.359546485,2908.34,901.602,2484.16,313.609,1492.6,1247.05,1792.47,528.51,596.232,931.429,1338.36,2569.57,1637.92,1947.39,681.904,2922.18,2310.84,825.804,710.958,861.263,1131.97,533.283,697.738,1023.31,841.245,1450.58,3611.24,5546.77,7984.27,7474.31
69.845623583,1228.74,549.253,2394.44,291.526,1429.11,1427.45,1885.67,834.183,537.165,1184.91,1086.85,2642.56,1968.66,2593.31,803.047,2869.1,2364.45,725.347,761.718,1204.63,1125.35,566.287,743.586,1248.18,1068.62,1551.08,3838.25,5998.72,7200.9,4068.85
71.331700680,633.887,813.102,2592.71,318.78,1643.38,2032.65,1972.4,1117.65,559.461,1462.8,914.697,2737.83,2180.27,3267.25,1011.43,2712.35,2428.05,755.131,825.243,1504.59,1268.53,500.908,763.82,1453.38,1354.72,1674.01,3672.23,5709.41,5774.03,2380.28
72.817777778,450.778,1405.08,3713.43,809.209,2359.7,2881.19,1871.94,1379.07,585.194,1661.09,909.749,2846.44,2239.76,3774.12,1278.36,2480.34,2482.14,880.195,910.677,1660.05,1671.07,325.691,803.45,1650.04,1573.85,1724.87,3273.08,4823.72,4184.81,1808.1
74.303854875,523.263,1950.37,6260.91,2484.72,3930.25,3720.33,1633.4,1576.9,558.881,1700.69,1039.65,2897.78,2208.76,3920.34,1599.52,2197.57,2468.73,1016.02,1017.08,1661.74,2340.61,153.154,888.488,1817.37,1607.24,1607.69,2756.57,3665.67,3013.11,1640.67
75.789931973,864.821,2507.92,10242.4,6385.32,6271.15,4294,1346.23,1705.45,522.114,1576.8,1221.8,2787.68,2100.82,3713.34,1884.09,1875.46,2280.97,1101.97,1106.3,1506.74,3260.95,116.983,1018.74,1879.87,1465.84,1313.06,2266.23,2368.74,2385.38,1513.84
77.276009070,1230.17,2978.7,15253.7,13400.7,8713.47,4278.35,1088.04,1809.57,499.54,1333.25,1348.67,2490.95,1920.09,3222.12,1990.03,1564.17,1922.56,1097.2,1120.36,1259.54,4259.44,211.238,1115.32,1763.89,1215.29,943.757,1853.21,1342,1986.27,1323.45
78.762086168,1438.09,3105.3,19905.9,23966.1,10286.7,3718.43,843.173,1841.79,496.355,1024.72,1355.05,2027.76,1633.57,2574.42,1806.38,1314.38,1478.68,962.087,1037.68,967.927,5073.45,335.825,1145.29,1487.42,941.873,587.306,1455.81,712.772,1656,1118.01
80.248163265,1455.86,2918.31,22679.6,37482.1,10548.9,2812.13,655.856,1758.98,495.792,745.832,1222.54,1515.32,1262.77,1905.53,1377.23,1145.66,1068.97,730.904,849.418,674.727,5455.18,443.959,1075.54,1133.86,711.634,337.197,1059.12,428.419,1396.58,905.493
81.734240363,1347.01,2532.68,22971.1,51788.7,9677.36,1796.06,572.485,1617.8,480.083,521.798,1062.45,1080.22,870.734,1287.53,882.918,1024.56,770.467,519.216,633.368,427.672,5369.8,520.882,937.582,858.878,511.735,203.166,743.198,350.037,1237.03,690.64
83.220317460,1232.41,1976.02,21604,63707.3,8299.33,961.848,603.704,1499.48,477.446,411.313,925.437,815.187,529.379,778.242,480.265,922.944,591.642,414.129,474.23,250.226,5047.18,585.543,775.511,695.586,381.414,164.284,573.501,343.116,1144.77,525.794
84.706394558,1175.12,1475.67,19603.4,70553.9,6791.51,480.509,690.505,1412.34,557.096,434.162,805.404,700.034,320.436,442.143,283.554,832.839,505.342,404.937,378.588,146.817,4656.72,640.964,627.389,618.445,352.937,190.308,512.169,349.264,1042.98,486.665
