TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
146.750113379,2.27733,0.00670108,0.0182247,0.187634,0,2.9367,0.0121782,0.103042,2.73248,0.0599405,0.550706,0.0685059
146.796553288,2.00361,0.0783956,0.0896806,0.200129,0.0804827,2.97983,0,0.113894,2.54976,0.0323281,0.218544,0.0926568
146.842993197,2.04848,0.0307453,0.0418683,0.193553,0.12688,3.09821,0,0.155059,2.45168,0.0586377,0.00156078,0.107692
146.889433107,2.26409,0.00154451,0.00571946,0.0574671,0.220886,3.14319,0,0.237727,2.56926,0.0625996,0.116431,0
146.935873016,2.35703,0.593701,0.00297459,0.0767507,0.24907,3.24677,0,0.103192,2.81948,0.0935039,0,0.00273777
146.982312925,2.06295,1.41032,0.0015681,0.0738594,0.166838,2.998,0.0381922,0,2.6871,0.283159,0,0
147.028752834,1.95375,1.55409,0.00121365,0.0752272,0.058762,3.0224,0.195196,0,2.49828,0.447688,0.00106666,0.0171082
147.075192744,1.81108,1.56453,0.00112449,0.0709613,0,3.30158,0.21441,0.0157437,2.34593,0.469923,0.101326,0.025885
147.121632653,1.81082,1.75701,0.00152411,0.0641405,0,3.40903,0.2877,0.153865,2.52255,0.140378,0.177668,0.000975511
147.168072562,1.78637,1.80376,0.12863,0.0666422,0,3.34482,0.219711,0.132607,2.72839,0,0.685142,0
147.214512472,1.7376,1.78086,0.14968,0.0930666,0.000561539,3.26678,0.0260526,0.045373,2.79747,0.0198547,0.560127,0.000268677
147.260952381,1.81719,1.56173,0.144207,0.108764,0.00128605,3.07203,0.0337695,0.0013118,2.74099,0,0.648917,0
147.307392290,2.21528,1.39207,0.0019381,0.0986961,0,2.81936,0.0522973,0.0337227,2.66351,0,0.65619,0
147.353832200,2.39515,1.14484,0.00471641,0.0822881,0.00454292,3.02754,0.282338,0.130701,2.74513,0.2103,0,0
147.400272109,2.29302,1.23871,0.0706277,0.0484988,0,2.94933,0,0.362497,2.99493,0.0955303,0.115254,0
147.446712018,2.36447,1.25301,0.427282,0.0288628,0.0179558,2.57434,0.0345095,0.620444,3.03317,0,0.0973166,0.118847
147.493151927,2.7721,1.08852,0.386948,0.0130072,0.0744795,1.867,0.024084,0.664746,3.01448,0,0.0602894,0.108888
147.539591837,2.89951,0.850424,0.282767,0.310814,0.0788254,1.45085,0.019786,0.457501,3.09745,0,0.00516106,0.0496763
147.586031746,2.9016,0.710161,0.17395,0.468521,0.0664716,1.30723,0.011736,0.416445,3.1596,0.0113617,0,0
147.632471655,2.9097,0.70115,0.0025123,0.435445,0.0637663,1.58617,0.426735,0.301798,3.17507,0.0459797,0,0
147.678911565,2.73197,0.975296,0.00220655,0.397555,0.0735745,1.88522,0.250637,0.302447,3.06161,0,0,0.0448374
147.725351474,2.58842,0.982996,0.000132136,0.257699,0.0758351,2.10604,0,0.392351,3.20172,0.0120724,0.00705694,0.167576
147.771791383,2.49841,0.845259,0,0.259947,0.0955036,2.0515,0,0.474975,3.18484,0,0.057808,0.139158
147.818231293,2.45467,0.788892,0.000932705,0.341933,0.102209,2.0174,0,0.491098,2.97216,0,0.0896243,0.136787
147.864671202,2.54588,0.825408,0.0352102,0.585321,0.10405,1.93698,0,0.482889,2.59285,0,0.0600362,0.125702
147.911111111,2.60075,0.948834,0.0628516,0.752462,0.125282,1.64133,0,0.471913,2.44455,0.0363702,0.0199096,0.00209765
147.957551020,2.42726,1.19787,0.0779019,0.864585,0.152102,1.42216,0,0.52354,2.53,0.0283287,0,0
148.003990930,2.50014,1.00834,0.166087,0.936163,0.148729,1.44412,0,0.509505,2.84236,0.0793546,4.06054e-05,0.0358311
148.050430839,2.83565,0.604198,0.38657,1.05803,0.128576,1.35254,0,0.422436,3.0111,0.092181,0,0.0622295
148.096870748,2.82686,0.523839,0.407659,1.10269,0.106808,1.13993,0.0125816,0.381941,2.96952,0.0860699,0,0.0264685
148.143310658,2.84474,0.536443,0.172004,1.08553,0.103679,0.830255,0.0273372,0.480292,3.02148,0.0514683,0,0.00950628
148.189750567,2.83739,0.467826,0.0821048,1.04644,0.0756848,0.602252,0.022543,0.523962,3.36302,0.0435688,0,0.0120507
148.236190476,2.71867,0.573243,0.375922,1.11735,0.0336295,0.660705,0.0311386,0.473268,3.32564,0.0459528,0,0
148.282630385,2.42643,0.675672,0.657159,1.17871,0.233591,0.390593,0.0485618,0.391629,3.0925,0.195706,0.0654305,0
148.329070295,2.34887,0.620293,0.657799,1.19287,0.281891,0.478221,0.0615372,0.344446,3.0158,0.292807,0.063091,0
148.375510204,2.78432,0.589704,0.506006,1.15732,0.22535,0.518646,0.0376366,0.290942,3.1747,0.296884,0.0316512,0
148.421950113,3.12748,0.298198,0.0256631,1.729,0.20824,0.60276,0.0316534,0.302301,3.48246,0.0855485,0,0
148.468390023,3.22169,0.101005,0.0862358,1.94995,0.124341,0.138667,0.0177115,0.290429,3.71741,0,0,0
148.514829932,3.05345,0.0311615,0.136371,1.86014,0.121851,0.223446,0.00881969,0.244187,3.82075,0.0160083,0,0
148.561269841,2.90517,0.0880042,0.0495504,1.67113,0.106469,0.382172,0.00420075,0.250328,4.01195,0.0179177,0,0
148.607709751,2.8217,0.144103,0.0695695,1.76096,0.0939733,0.44175,0.0257901,0.352111,3.92575,0.0105201,0,0.0143976
148.654149660,2.86084,0.0768686,0.402575,2.40448,0.109704,0.280984,0.031657,0.494384,3.26642,0.00485814,0,0.0967703
148.700589569,2.54247,0.034383,0.242851,2.90283,0.0383373,0.141782,0.0141971,1.3189,1.97726,0.0656597,0.177025,0.17209
148.747029478,1.82271,0.0203518,0.437607,3.16142,0.0463377,0.0655445,0.00568828,1.92843,1.05499,0.0318419,0.492205,0.237844
148.793469388,1.49549,0.288628,0.61237,3.19987,0.0442995,0.0307237,0,2.06545,0.811786,0.016648,0.834593,0.194706
148.839909297,1.06118,0.64572,0.644271,2.80631,0.0275929,0.0143687,0,2.31486,0.668191,0.0141631,1.06115,0.167537
148.886349206,0.786571,0.757325,0.590993,2.33462,0.0158169,0.00512897,0.0326376,2.46803,0.573841,0.0240956,1.13242,0.173875
148.932789116,0.709194,0.653102,0.606208,2.22206,0.0528388,0.0115559,0,2.50029,0.477136,0.0842412,0.910055,0.302864
148.979229025,0.596251,0.498828,0.660356,2.03193,0.00980477,0.0441926,0,2.55649,0.543446,0.0988138,0.640753,0.407173
149.025668934,0.520716,0.394118,0.753243,1.78801,0.043512,0.0592904,0,2.56809,0.648147,0.0152147,0.737558,0.38706
149.072108844,0.56837,0.405788,0.902419,2.18099,0.0370294,0.0240646,0,2.38736,0.756095,0.042246,0.94019,0.152668
149.118548753,0.517294,0.348163,0.940471,2.54667,0.0236768,0.0263293,0,2.48337,0.525684,0.0932813,1.14387,0.015801
149.164988662,0.60292,0.214838,0.964055,2.52003,0.00245613,0.026727,0,2.42968,0.482536,0.0750729,1.20803,0.0774426
149.211428571,0.552924,0.0876502,0.938469,2.38544,0,0.119161,0,2.42505,0.607907,0.115576,1.03853,0.188144
149.257868481,0.385227,0.0171607,0.90229,2.23052,0.00551904,0.24684,0,2.40604,0.767286,0.135299,0.990399,0.251662
149.304308390,0.158235,0.0016527,0.954093,2.17094,0.0143289,0.273684,0,2.38399,0.878591,0.091816,1.23178,0.265746
149.350748299,0.173655,0.00642991,1.01873,2.2423,0.0520192,0.424053,0,2.38702,0.902268,0.0618595,1.48459,0.251105
149.397188209,0.146835,0.121131,0.975362,2.34451,0.0778339,0.286825,0,2.48338,0.621794,0.063233,1.49216,0.218898
149.443628118,0.288512,0.151855,0.977308,2.44371,0.0504036,0.0139512,0.0833102,2.34931,0.47509,0.152624,1.41944,0.188331
149.490068027,0.430999,0.276363,1.08652,2.24365,0.0265503,0.0269179,0,2.10414,0.455643,0.258351,1.255,0.0964904
149.536507937,0.321568,0.128311,1.0309,2.42125,0.0176061,0.0459461,0,2.2768,0.379029,0.313801,1.18514,0.00549508
149.582947846,0.171928,0.00326514,0.846737,2.9143,0.0160695,0.07078,0,2.61731,0.420079,0.258918,1.19322,0.0140825
149.629387755,0.247567,0.00311427,0.715,3.48603,0.0182404,0,0.022454,2.75601,0.316996,0.0965757,1.03633,0.0481752
149.675827664,0.207881,0.000449676,0.59209,3.51018,0.208811,0.00938106,0.045819,2.97909,0.259306,0.0770548,0.973115,0.0560157
149.722267574,0.111407,0,0.410514,3.22115,0.364026,0.017438,0.0488371,2.86622,0.3164,0.0168417,1.0412,0.00787764
149.768707483,0.08113,0,0.217741,3.39901,0.335549,0.0591365,0.0399392,2.63156,0.280644,0.100772,1.06842,0
149.815147392,0.0910847,0,0.207941,3.63542,0.293659,0.1333,0.0353428,2.58366,0.202652,0.108031,1.08249,0
149.861587302,0.169201,0.0701886,0.205853,3.74794,0.174452,0.130684,0.0237332,2.59241,0.0846397,0.100473,1.15292,0
149.908027211,0.312204,0.0755413,0.213776,3.65858,0.179948,0.00953402,0.0404367,2.80753,0.081187,0.0627182,1.23707,0
149.954467120,0.283064,0.0417516,0.219603,3.36694,0.17049,0,0.312092,2.97574,0.422016,0.0291408,1.31351,0.031204
150.000907029,0.21218,0.00971126,0.237694,3.27607,0.166302,0,0.228182,2.87893,0.54019,0.0183878,1.45239,0
150.047346939,0.157434,0.000676825,0.251759,3.2214,0.302976,0,0.00765326,2.65351,0.54995,0.0183909,1.3839,0.0491901
150.093786848,0.234147,0.000159156,0.708001,3.19492,0.0165009,0.127971,0,2.33577,0.584676,0.132183,1.09349,0.151411
150.140226757,0.384236,0.000503228,0.989773,2.80787,0.0191224,0.397335,0.289634,2.52127,0.255023,0.11628,0.864902,0.191457
150.186666667,0.236766,0.0201523,1.06883,1.98553,0.0192732,0.452942,0.404426,2.7635,0.239163,0.162279,1.04698,0.224981
150.233106576,0.148171,0.0912108,1.00183,1.85635,0.0104331,0.587043,0.432292,2.89973,0.233041,0.0896078,1.21479,0.179389
150.279546485,0.13772,0.169611,0.963504,1.77459,0.00366234,0.666358,0.42698,2.90871,0.294641,0.0112145,1.39289,0.118324
150.325986395,0.074743,0.181642,0.99596,1.90571,0.00991434,0.722214,0.368128,2.75725,0.379176,0.0109713,1.42737,0.0482002
150.372426304,0.0269988,0.256718,1.00418,2.05161,0.0146624,0.680432,0.339785,2.64733,0.464632,0.035384,1.40286,0
150.418866213,0.00462548,0.424194,0.819025,2.10753,0.0298141,0.53164,0.22506,2.7901,0.387041,0.130568,1.17147,0
150.465306122,0.349707,0.580371,0.845251,2.09327,0.0307362,0.388246,0.00484205,2.8763,0.26511,0.172105,1.04688,0
150.511746032,0.983947,0.419307,0.799879,2.18095,0.0113011,0.36206,0.144674,2.75169,0.484865,0.189867,0.81863,0.0785127
150.558185941,1.10073,0.383409,0.778902,1.84103,0.00892605,0.542509,0.0646678,2.68427,0.623776,0.196534,0.62355,0.16039
150.604625850,0.958104,0.621226,0.738322,1.52197,0,0.605273,0.0215375,2.71449,0.595586,0.184558,0.47002,0.217674
150.651065760,0.824115,0.864257,0.65931,1.24874,0.0690221,0.611996,0.038357,2.77001,0.709452,0.192884,0.327355,0.305607
150.697505669,0.904925,0.7461,0.546404,1.66133,0.120427,0.691232,0.0281734,2.78778,0.201264,0.402918,0.176323,0.242354
150.743945578,1.15307,0.643186,0.358399,1.39351,0.0163017,0.75549,0.472138,2.83622,0.0674541,0.116731,0.836972,0.340018
150.790385488,0,0.283144,0.659527,0.0177618,0.00332693,1.15766,0.477243,2.7397,0.270976,0.0368234,2.46324,0.182287
150.836825397,0,0,1.16896,0.0566411,0.00629003,0.904217,0.854524,1.70019,0.223763,0.0345465,2.62854,0.229348
150.883265306,0,0.000104122,1.49853,0.0511193,0.00831603,0.633318,1.39483,1.24498,0.135556,0.0458643,2.3887,0.186887
150.929705215,0,0.107571,1.65553,0.0246781,0.00381203,0.49397,1.51571,1.48279,0.113462,0.040825,1.90631,0.0850606
150.976145125,0.000110278,0.610044,1.60003,0.0110578,0,0.231859,1.00905,2.4533,0.133902,0.0137541,1.59711,0.0446509
151.022585034,0.0137479,0.693495,1.67823,0.170513,0,0.00667033,0.632519,2.59974,0.778233,0.0158763,1.10139,0.0944682
151.069024943,0.921029,0.328385,1.72017,0.0685654,0.0839941,0,0.0576042,2.72919,1.19197,0.484905,0.942759,0.0402712
151.115464853,1.05027,0.00243251,1.61664,0.0223082,0.115098,0,0.0583596,2.41336,0.739924,1.07517,0.871834,0.023678
151.161904762,0.80927,0.00255656,1.49804,0.00162731,0.138289,0,0,2.29688,0.0168841,0.699234,2.04414,0.111182
151.208344671,0.276625,0.0198266,1.65724,0.0045208,0.0972387,0.0353022,0,2.54656,0.0243771,0.0127755,2.59028,0.160236
151.254784580,0.11049,0.00808808,1.72571,0.00428451,0,0.0844647,0,2.79619,0.0219184,0.0103354,2.71892,0.129888
151.301224490,0.195824,0.0273717,1.81286,0,0.00447161,0.0985184,0.00225381,2.68946,0.00130806,0.00908008,2.67486,0.0915088
151.347664399,0.0904954,0.0531661,1.65284,0,0,0.099783,0.222304,2.89005,0,0.00955233,2.5974,0.172952
151.394104308,0.101451,0.111203,1.3037,0,0,0.0674529,0.251033,3.2264,0,0.0101431,2.63592,0.124259
151.440544218,0.409294,0.0984619,1.15568,0,0,0.0696994,0.0657957,3.11849,0.0341257,0.0083285,2.55108,0.147363
151.486984127,0.605407,0.0756379,1.20476,0,0.00209956,0.0759129,0.0275131,2.90614,0.112652,0.0830451,2.39653,0.00580061
151.533424036,0.595053,0.300094,1.23032,0.00535387,0.00511073,0.0735347,0.0412328,2.87553,0.0359156,0.0687157,2.34691,0
151.579863946,0.370521,0.456239,1.38438,0.0509631,0.00485977,0.0693912,0.0481644,3.10019,0,0.0696841,2.25994,0
151.626303855,0.064677,0.392466,1.40462,0.0535573,0.0296424,0.0435635,0.0250802,3.36413,0,0.0168598,1.86667,0
151.672743764,0.108407,0.00296123,1.40612,0.0673229,0.0399636,0.0438398,0.0239284,3.40315,0,0.0153944,1.40965,0
151.719183673,0.0400237,0.00193518,1.4624,0.0808126,0.0304645,0.023362,0.027539,3.6116,0,0.264842,1.44436,0
151.765623583,0.000647097,0.00984334,1.26584,0.0366682,0.0323932,0.00170899,0.00731762,3.8514,0,0.739291,1.53583,0
151.812063492,0.1484,0.175026,1.12128,0.00695083,0.0932203,0,0,3.88637,0,0.844362,1.57916,0
151.858503401,0.14129,0.1179,1.06145,0,0.145779,0,0,3.82737,0.0773511,0.756324,1.43176,0.0955074
151.904943311,0.000269043,0.0324152,1.18287,0,0.155357,0,0.00286409,3.74828,0.0757618,0.816645,1.19762,0.107456
151.951383220,0.000369987,0.00401445,1.30294,0,0.15211,0,0.00208502,3.40254,0.030856,0.916949,1.15663,0.0554892
151.997823129,0.000402609,0.0705168,1.20939,0.0818681,0.153815,0,0.0810299,3.14718,0,0.904178,1.28968,0.134014
152.044263039,0.000501821,0.00235781,1.13272,0.0141368,0.159854,0,0.00136808,3.4574,0,0.803192,1.47785,0.183078
152.090702948,0.000417116,0.00228236,1.53865,0.488444,0.166412,0.0497816,0.0280032,3.39983,0.635098,0.730674,1.52872,0.169982
152.137142857,0.0296265,0.00244849,1.41273,1.20677,0.148525,0.282336,0.0130933,2.61483,1.30842,0.685689,1.16055,0.148044
152.183582766,0.0907332,0.00274687,1.99956,0.912826,0.0831202,0.374701,0,2.2756,1.69677,0.544534,0.755591,0.140145
152.230022676,0.00271066,0.00286147,2.20011,0.573362,0.0386679,0.548626,0,2.91935,1.3673,0.142166,0.0830506,0.284411
152.276462585,0.0903297,0.0539285,2.18518,0.102392,0.0893597,0.572088,0,3.14386,0.736235,0.221469,0.00361437,0.446055
152.322902494,0.0798647,0.156768,1.97281,0.0135429,0.1255,0.66303,0,3.28864,0.105901,0.527771,0.00440967,0.72723
152.369342404,0.027017,0.048697,1.95646,0.0157002,0.146096,0.60877,0,3.26365,0.110606,0.717766,0.2232,0.77224
152.415782313,0.0237311,0.00614277,2.04104,0.256067,0.0992958,0.662018,0.0261441,2.98132,0.0893024,1.09531,0.217995,0.621411
152.462222222,0,0,2.30506,0.174334,0.0997577,0.619619,0.060606,2.57489,0.0437306,1.54223,0.237516,0.392701
152.508662132,0,0.176706,2.51771,0,0.0865533,0.952858,0.0672388,2.02088,0.0482021,1.77528,0.228596,0.0451423
152.555102041,0.0956296,0.614345,2.00804,0.00267943,0.0310882,1.24785,0.0222926,2.15043,0.295022,1.41487,0.0193188,0
152.601541950,0.148582,0.363474,2.09185,0.0199665,0.028503,1.31449,0.00406254,2.41921,0.31784,1.32336,0,0
152.647981859,0.143493,0.175821,2.50558,0.0279924,0.0278099,1.50873,0.000134536,2.60783,0.253274,0.977039,0,0.0142162
152.694421769,0.135285,0.121514,2.81817,0.029715,0.0287727,1.76183,0.38661,2.47724,0.141104,0.724688,0,0
152.740861678,0.108219,0.182483,2.80882,0.028576,0.0173553,2.07366,0.161054,2.03523,0.16312,0.647493,0.0588001,0.000385235
152.787301587,0.0374776,0.294348,2.6012,0.0238208,0.0400538,1.84622,0.0573697,1.41908,0.82401,0.227703,0.23578,0.246811
152.833741497,0,0.0615012,2.25492,0.0111022,0.0322757,1.7568,0.077538,2.36371,0.714559,0.200203,0.248255,0.299031
152.880181406,0.0138852,0.0369904,2.17383,0.0087386,0.315397,1.5964,0.0646636,3.01086,0.194774,0.179919,0.283591,0.482749
152.926621315,0.0595417,0.054789,2.19814,0,0.190918,1.50376,0.205258,3.18076,0.0580499,0.365478,0.165411,0.957374
152.973061224,0.225128,0.621378,1.75339,0.490948,0.158075,1.34539,0.0644722,2.80083,0.0408308,0.769981,0.111945,1.21494
153.019501134,0.0456429,0.671703,1.75812,0.574032,0.037605,1.47143,0.0491905,2.58867,0.0456053,1.09046,0.109497,1.30338
153.065941043,0.0329894,0.64103,1.66425,0.591371,0.0322174,1.63786,0.0549146,2.58674,0.0450311,1.47278,0.148715,1.30516
153.112380952,0.076484,0.332326,1.62874,0.443348,0.0305808,1.92101,0.0592099,2.20534,0.122872,2.33408,0.310749,1.14905
153.158820862,0.165444,0.0915617,1.71075,0.303566,0.164859,1.97924,0.0392342,1.45018,0.0324017,3.01755,0.244406,0.457757
153.205260771,0.12355,0.303954,1.72017,0.0559793,0.993499,1.6269,0.0376567,0.147404,0.0146102,3.28326,0.20285,0
153.251700680,0,0.566111,1.88869,0.0194851,1.24066,1.52025,0.0523272,0.0419313,0,3.19205,0.0497076,0
153.298140590,0,0.566017,2.01389,0.0198781,1.17456,1.8659,0.0321239,0.0369242,0,3.10127,0.00330685,0.0771314
153.344580499,0,0.307799,2.4823,0.0518083,0.790558,2.57148,0.060793,0,0.144368,2.97244,0.00315291,0.151417
153.391020408,0.0792485,0.000654382,3.07404,0.310215,0.155525,2.95151,0.0222367,0.00153258,0.234592,2.50102,0.0775807,0.187314
153.437460317,0.122812,0.0825747,3.24943,0.289704,0.103886,2.87317,0.0100687,0.0113075,0.934413,1.54685,0.148095,0.134522
153.483900227,0.164312,0.136766,3.30262,0.223948,0.209812,2.70208,0.0252759,0.0129483,1.08329,1.06807,0.00317305,0.106717
153.530340136,0.184802,0.0665193,3.22975,0.0577235,0.102663,2.47708,0.0607962,0.494301,0.832063,1.22179,0.0039602,0.0736606
153.576780045,0,0.00156695,2.39864,0.0141469,0.00780352,2.10403,0.35294,1.318,0.249241,1.66237,0.00429077,0.037699
153.623219955,0,0.0210248,1.38107,0.0120865,0,2.17974,0.434216,1.4821,0.0866259,2.18948,0.00424726,0
153.669659864,0,0.0987247,1.31384,0.00845225,0.109523,1.86546,0.342809,1.43907,0.121057,2.56504,0.0756098,0.00692151
153.716099773,0,0.100958,1.2688,0.00968987,0.2536,1.83752,0.180362,1.24926,0.307189,2.78836,0.251721,0
153.762539683,0.0520505,0.0108533,1.38936,0.013078,0.0630869,2.43794,0.109953,0.630678,0.096872,3.40002,0.575242,0
153.808979592,0.0886676,0,2.29228,0.0151063,0,2.96876,0.197385,0.313062,0.0890691,2.99364,0.452842,0
153.855419501,0.101343,0,2.44703,0.0180326,0,3.14484,0.662034,0.037131,0.0169746,2.78753,0.220363,0.09705
153.901859410,0.108671,0.0397989,2.53763,0.02156,0,3.17139,0.665335,0,0,2.59634,0.00172537,0.155381
153.948299320,0.0996504,0.00190125,2.622,0.021802,0,2.98869,0.911671,0,0,2.43441,0.0570544,0
153.994739229,0.087705,0.000434798,2.77284,0.0563047,0,3.07971,0.894468,0,0,2.34393,0.176997,0
154.041179138,0.0837913,0.000534387,2.82368,0.0815721,0.0872794,3.16593,0.790965,0,0,2.43294,0.253347,0
154.087619048,0.0525623,0.000649713,2.61435,0.0884419,0.243039,3.10071,0.585166,0,0,2.58369,0.0676492,0
154.134058957,0.00524379,0.0373488,2.55482,0.0201501,0.245629,2.85259,0.508544,0,0,2.4345,0.0992932,0
154.180498866,0,0.0329121,2.78525,0.0225576,0.119698,2.87078,0.178436,0,0,2.26967,0.0663856,0.13976
154.226938776,0.114643,0.131326,1.96664,0.0191242,0.0527506,3.19299,0.0812165,0.827551,0.0663158,1.98288,0.118805,0.0974626
154.273378685,0.78091,0.465379,1.2542,0.299872,0,2.89877,0.23458,1.24265,0.113719,1.6883,0.0139398,0.000360779
154.319818594,1.00882,0.594748,0.950894,0.379007,0,2.51128,0.243353,1.54571,0.0979587,1.36743,0.0265527,0.000453183
154.366258503,1.06871,0.560412,1.13076,0.425636,0,2.14732,0.258865,1.80133,0.0785639,1.26631,0.0298739,0.239626
154.412698413,1.4236,0.234275,1.26976,0.358074,0,1.53274,0.249893,2.05633,0.0248851,1.14307,0.0171788,0.598266
154.459138322,1.36243,0.171526,1.17875,0.384376,0.200288,0.375806,0.659643,2.53202,0.418228,0.552198,0.000762937,1.07858
154.505578231,1.28949,0.144339,1.07825,0.448473,0.0980674,0.40564,0.174052,2.63863,0.97082,0.439963,0.00311138,1.02563
154.552018141,1.30872,0.00349492,1.40306,0.314278,0.032655,0.395897,0.0446344,2.83879,0.618726,0.381703,1.11467,0.420984
154.598458050,1.2775,0,1.55344,0.0256534,0.0137268,0.542509,0.0432963,2.93637,0.435441,0.349227,1.44775,0.284059
154.644897959,1.31363,0.0696879,1.52991,0.00543448,0.0112218,0.48309,0.0364278,3.19566,0.411361,0.361942,1.39282,0.150804
154.691337868,1.41642,0.117758,1.3553,0.0160462,0.0131189,0.423044,0.0300574,3.26512,0.392961,0.390744,1.22737,0.0359445
154.737777778,1.69996,0.137547,1.11464,0.0289868,0.0191769,0.524488,0.0257601,3.08447,0.370691,0.404952,1.17348,0.130346
154.784217687,1.92745,0.147321,0.857803,0.0390554,0.0298269,0.599322,0.0349662,2.83325,0.327181,0.35084,1.4336,0.149995
154.830657596,1.9636,0.162473,0.418635,0.0321181,0.266826,0.758181,0.0454429,2.32362,0.25046,0.661451,1.69771,0.0163446
154.877097506,1.65158,0.851276,0,0.0104584,1.2055,0.636644,0.0304701,1.07995,0.278313,1.42201,1.68885,0
154.923537415,1.43267,0.964955,0,0.0100924,1.38116,0.63532,0.0264739,0.514729,0.320594,2.35141,1.36579,0
154.969977324,1.65026,0.94124,0,0.0343289,1.33834,0.77284,0.0266527,0.0236416,0.178169,3.02754,0.975413,0
155.016417234,1.63564,0.904758,0,0.082457,1.41093,1.0693,0.0297026,0.00738243,0,3.45966,0.584359,0
155.062857143,1.44622,0.775894,0,0.000895244,1.52107,1.36021,0.0386646,0.0708892,0,3.46404,0.182181,0.000269155
155.109297052,1.38917,0.341143,0.191571,0.152284,1.27314,1.04642,0.0761802,0.78516,0,3.05285,0.0246191,0.000285887
155.155736961,1.55166,0.0304874,0.375505,0.300638,1.0122,0.580876,0.112588,1.88287,0,2.47842,0.0622333,0.012783
155.202176871,1.58047,0.0131174,0.639888,0.27376,0.771813,0.598623,0.115824,2.65704,0,1.59604,0.133476,0.107226
155.248616780,1.74827,0,0.972879,0.191059,0.0693258,0.429478,0.126589,3.12006,0.000188084,1.55736,0.121529,0.169087
155.295056689,2.40246,0.0213925,0.860685,0.0970212,0.0185684,0.367932,0.0933863,2.99473,0.00345898,1.77372,0.205128,0.213493
155.341496599,2.69703,0.0814656,0.386264,0.00745067,0.322044,0.456979,0.0827648,2.49081,0,2.20296,0.191141,0.185761
155.387936508,2.33105,0.213291,0.240905,0.109534,1.00702,0.915416,0.063241,2.02465,0,2.28611,0.259213,0.0641086
155.434376417,2.12833,0.225894,0.131624,0.0234035,1.39348,1.48,0.0303547,1.35958,0.0285821,2.52097,0.379157,0.0837596
155.480816327,2.08959,0.124461,0.221841,0.00915578,1.31733,1.67979,0.00920164,0.839015,0,2.95184,0.325525,0.0670742
155.527256236,1.93706,0,0.298071,0.012626,1.93927,1.30827,0.00686976,0.334433,0,3.0216,0.0791706,0.120776
155.573696145,2.23459,0,0.000635933,0.0427991,2.2544,0.702012,0.00633327,0.212298,0.0434466,3.17028,0.110359,0.0699766
155.620136054,2.65018,0,0.0453045,0.0924679,2.0956,0.508837,0.0694872,0.142049,0.731717,2.65638,0.176481,0.0361765
155.666575964,2.91452,0,0.21515,0.0456212,2.03653,0.431761,0.0344352,0.493046,0.972842,1.75727,0.387016,0.000798929
155.713015873,2.73141,0.0553097,0.595028,0.00916013,1.59499,0.45616,0.0583866,0.678847,0.834929,1.4882,0.463058,0.000156515
155.759455782,1.9554,0.303868,0.384365,0.358327,0.875124,0.489436,0.406899,0.774704,0.348876,1.35648,0.329356,0.043733
155.805895692,1.95355,0.434312,0.103547,0.400676,1.53583,0.777897,0.270589,0.69189,0.0776527,1.50402,0.127437,0.0807694
155.852335601,1.95818,0.121969,0.00510234,0.36951,1.84366,0.771189,0.0388951,0.637939,0.0404342,1.55785,0.0631514,0.278554
155.898775510,1.48501,0.00250392,0.0022922,0.236971,2.33359,0.799022,0.0217938,0.91298,0.0870569,1.19271,0.541735,0.407047
155.945215420,1.28323,0.000804357,0.00317988,0.264144,2.32157,0.94201,0,1.51632,0.143857,0.618008,0.468292,0.876595
155.991655329,1.16878,6.19072e-05,0.448959,0.243297,1.81867,0.92356,0,2.08533,0.0593109,0.247042,0.439133,0.963835
156.038095238,0.684127,0.0131532,0.796814,0.127047,1.60742,0.723199,0,2.67901,0.00252379,0.185214,0.312602,1.04551
156.084535147,0.564526,0.0236907,0.998013,0.0227946,1.46832,0.641886,0.00570596,2.93001,0,0.227305,0.15226,1.14596
156.130975057,1.15874,0.0869894,1.2064,0.00189441,1.41108,0.666987,0.0201587,2.62437,0.038429,0.29418,0.00370403,1.09737
156.177414966,1.85491,0.134977,1.4036,0,1.48852,0.365186,0.111386,2.29576,0.0952633,0.284337,0.00438116,1.0609
156.223854875,1.80862,0.215104,1.21765,0,1.6589,0.191853,0.0551851,2.07995,0.108734,0.290085,0.00356403,0.95959
156.270294785,1.62827,0.184547,0.959859,0,1.80805,0.147789,0,2.20569,0.0932808,0.414496,0.00273813,0.778806
156.316734694,1.60997,0.135154,1.14038,0.147553,1.77395,0.36119,0.0126757,2.3395,0.0247951,0.416829,0.00222678,0.817681
156.363174603,1.72797,0.0326,1.476,0.0389573,1.66787,0.118057,0.0297513,2.88937,0.115898,0.301432,0.16953,0.736692
156.409614512,1.42318,0.0837883,1.60846,0.0717809,1.39606,0.0903049,0.00989812,3.13774,0.136003,0.418975,0.11993,1.21979
156.456054422,1.11807,0.0956507,1.56726,0.31799,1.11234,0.0901526,0.138339,3.24304,0.127152,0.380227,0.0212499,1.33565
156.502494331,1.02117,0.0611822,1.41464,0.453341,1.18627,0.103525,0.336989,3.04908,0.132378,0.680725,0.0195881,1.189
156.548934240,1.09566,0.00124103,1.28174,0.373635,1.63476,0.230232,0.727943,2.24254,0.166335,0.866856,0.0135534,0.968104
156.595374150,1.17284,0.341591,0.154349,0.00244236,1.61859,0.193285,0.366667,1.68128,0.170696,2.07036,0.016218,0.333428
